recipient_id,recipient_name,recipient_email,recipient_phone,recipient_account_age_days,recipient_verified
RCPT002220,Mary Smith,mary.smith987@outlook.com,906-496-5598,225,True
RCPT002221,Matthew Anderson,matthew.anderson113@hotmail.com,796-263-4845,831,True
RCPT002222,Anthony Taylor,anthony.taylor738@outlook.com,454-682-3061,1428,True
RCPT002223,Karen Smith,karen.smith773@gmail.com,349-523-7980,1037,True
RCPT002224,Thomas Miller,thomas.miller276@yahoo.com,915-338-8234,1108,False
RCPT002225,Christopher Thomas,christopher.thomas77@hotmail.com,519-872-4016,1658,True
RCPT002226,Nancy Martin,nancy.martin946@hotmail.com,696-283-5948,900,False
RCPT002227,Mary Johnson,mary.johnson479@gmail.com,814-285-1771,476,True
RCPT002228,Michael Davis,michael.davis412@yahoo.com,557-839-3433,235,False
RCPT002229,Jennifer Miller,jennifer.miller273@gmail.com,546-971-2419,764,True
RCPT002230,Sarah Moore,sarah.moore662@outlook.com,630-453-2805,1349,True
RCPT002231,Nancy Davis,nancy.davis555@outlook.com,257-584-2800,132,True
RCPT002232,Elizabeth Jones,elizabeth.jones879@gmail.com,315-913-9551,1557,True
RCPT002233,Karen Rodriguez,karen.rodriguez612@gmail.com,838-351-7330,667,True
RCPT002234,Patricia Thomas,patricia.thomas211@yahoo.com,603-869-7389,867,True
RCPT002235,Sarah Brown,sarah.brown286@yahoo.com,290-423-8381,541,True
RCPT002236,Matthew Smith,matthew.smith717@gmail.com,780-759-1951,1824,True
RCPT002237,Anthony Brown,anthony.brown5@outlook.com,453-768-3697,372,True
RCPT002238,Anthony Rodriguez,anthony.rodriguez241@yahoo.com,593-555-5350,1165,True
RCPT002239,John Taylor,john.taylor623@gmail.com,857-793-8980,1026,True
RCPT002240,Margaret Hernandez,margaret.hernandez67@outlook.com,812-315-6674,584,True
RCPT002241,Richard Jackson,richard.jackson572@gmail.com,856-418-5419,752,True
RCPT002242,Sarah Martin,sarah.martin210@gmail.com,490-831-5469,102,True
RCPT002243,Karen Williams,karen.williams35@gmail.com,626-800-6339,821,True
RCPT002244,Karen Moore,karen.moore719@yahoo.com,392-395-2405,815,False
RCPT002245,Charles Garcia,charles.garcia399@outlook.com,494-217-4893,1450,True
RCPT002246,Joseph Lopez,joseph.lopez3@hotmail.com,777-788-1443,1343,False
RCPT002247,William Smith,william.smith529@gmail.com,261-584-8330,226,True
RCPT002248,Charles Brown,charles.brown453@outlook.com,578-300-1289,1648,True
RCPT002249,Karen Garcia,karen.garcia850@gmail.com,753-591-6376,441,False
RCPT002250,Elizabeth Jackson,elizabeth.jackson279@hotmail.com,907-565-9732,401,True
RCPT002251,John Taylor,john.taylor374@outlook.com,594-950-6443,525,True
RCPT002252,William Anderson,william.anderson979@gmail.com,351-987-7722,1060,True
RCPT002253,James Thomas,james.thomas643@outlook.com,921-842-4904,361,True
RCPT002254,John Martin,john.martin476@gmail.com,843-423-1374,1005,True
RCPT002255,Joseph Wilson,joseph.wilson132@yahoo.com,935-376-6358,687,True
RCPT002256,John Martin,john.martin666@gmail.com,369-955-8206,949,False
RCPT002257,Patricia Lopez,patricia.lopez872@gmail.com,758-230-8370,1030,True
RCPT002258,Elizabeth Jones,elizabeth.jones270@outlook.com,679-645-1318,126,True
RCPT002259,Margaret Jones,margaret.jones824@hotmail.com,822-654-7738,647,False
RCPT002260,John Garcia,john.garcia347@hotmail.com,505-558-9930,618,False
RCPT002261,Charles Lopez,charles.lopez90@outlook.com,265-460-1292,1731,True
RCPT002262,Anthony Rodriguez,anthony.rodriguez29@gmail.com,542-510-5926,638,False
RCPT002263,Jennifer Lopez,jennifer.lopez149@gmail.com,631-557-5033,1130,False
RCPT002264,Anthony Miller,anthony.miller814@gmail.com,668-613-7395,1522,False
RCPT002265,Jessica Lopez,jessica.lopez719@yahoo.com,462-859-5874,373,True
RCPT002266,Anthony Davis,anthony.davis107@hotmail.com,692-803-9090,19,False
RCPT002267,Sandra Lopez,sandra.lopez803@gmail.com,304-334-5545,756,True
RCPT002268,Betty Thomas,betty.thomas449@yahoo.com,646-429-6362,88,False
RCPT002269,Lisa Taylor,lisa.taylor50@gmail.com,782-342-3396,942,True
RCPT002270,Matthew Wilson,matthew.wilson426@yahoo.com,411-821-4750,734,True
RCPT002271,Mark Wilson,mark.wilson2@gmail.com,672-844-8330,356,False
RCPT002272,David Hernandez,david.hernandez518@gmail.com,408-330-8120,202,True
RCPT002273,David Rodriguez,david.rodriguez961@yahoo.com,663-205-2347,1376,True
RCPT002274,Michael Miller,michael.miller662@yahoo.com,859-842-1941,106,True
RCPT002275,David Davis,david.davis45@hotmail.com,940-608-8717,1504,True
RCPT002276,James Anderson,james.anderson97@hotmail.com,425-438-2854,1557,True
RCPT002277,David Gonzalez,david.gonzalez303@yahoo.com,531-624-3911,1722,False
RCPT002278,David Miller,david.miller703@gmail.com,995-721-5237,1112,True
RCPT002279,Linda Gonzalez,linda.gonzalez295@yahoo.com,313-552-3459,1681,False
RCPT002280,William Lopez,william.lopez975@outlook.com,969-264-7196,787,True
RCPT002281,Christopher Martin,christopher.martin215@gmail.com,412-335-3637,197,False
RCPT002282,Matthew Moore,matthew.moore731@gmail.com,677-203-2567,1049,True
RCPT002283,Margaret Williams,margaret.williams852@hotmail.com,544-701-5306,1664,True
RCPT002284,Mark Jones,mark.jones971@hotmail.com,302-382-2701,1116,True
RCPT002285,Mark Miller,mark.miller298@gmail.com,867-279-8686,1178,True
RCPT002286,Charles Martinez,charles.martinez273@hotmail.com,844-574-8757,895,False
RCPT002287,Sandra Jackson,sandra.jackson774@outlook.com,354-552-4303,842,False
RCPT002288,Anthony Brown,anthony.brown105@outlook.com,325-967-3233,89,True
RCPT002289,Elizabeth Lopez,elizabeth.lopez707@outlook.com,908-474-3001,1295,False
RCPT002290,David Gonzalez,david.gonzalez353@yahoo.com,413-205-1775,268,True
RCPT002291,Elizabeth Garcia,elizabeth.garcia133@yahoo.com,660-293-7593,789,True
RCPT002292,Linda Miller,linda.miller678@yahoo.com,953-910-6826,174,False
RCPT002293,Christopher Garcia,christopher.garcia940@gmail.com,267-270-6189,274,True
RCPT002294,Joseph Smith,joseph.smith859@yahoo.com,942-256-7908,1663,False
RCPT002295,Susan Rodriguez,susan.rodriguez129@gmail.com,849-931-2910,1491,True
RCPT002296,Jessica Davis,jessica.davis77@gmail.com,279-241-2879,64,True
RCPT002297,Richard Johnson,richard.johnson50@hotmail.com,390-863-1767,638,True
RCPT002298,Anthony Gonzalez,anthony.gonzalez921@outlook.com,747-610-6675,183,True
RCPT002299,Michael Moore,michael.moore863@hotmail.com,415-683-3975,278,False
RCPT002300,Matthew Taylor,matthew.taylor236@yahoo.com,955-814-1133,342,True
RCPT002301,Betty Miller,betty.miller186@hotmail.com,474-741-9909,1115,True
RCPT002302,Jessica Wilson,jessica.wilson613@outlook.com,565-673-8751,1627,False
RCPT002303,David Martinez,david.martinez219@hotmail.com,810-368-2638,525,False
RCPT002304,Linda Williams,linda.williams171@hotmail.com,550-900-4874,531,False
RCPT002305,William Jackson,william.jackson721@gmail.com,278-615-1558,1490,True
RCPT002306,Nancy Anderson,nancy.anderson558@gmail.com,771-361-3375,335,True
RCPT002307,Christopher Rodriguez,christopher.rodriguez696@hotmail.com,849-786-5744,571,False
RCPT002308,Betty Martinez,betty.martinez549@hotmail.com,737-563-7472,1594,True
RCPT002309,Elizabeth Hernandez,elizabeth.hernandez83@hotmail.com,381-320-7028,950,True
RCPT002310,Karen Jackson,karen.jackson96@hotmail.com,335-588-1908,983,True
RCPT002311,Linda Miller,linda.miller809@gmail.com,476-439-9766,266,False
RCPT002312,Richard Martinez,richard.martinez680@outlook.com,318-984-3167,434,True
RCPT002313,David Rodriguez,david.rodriguez376@yahoo.com,543-941-2831,1713,True
RCPT002314,Joseph Garcia,joseph.garcia859@gmail.com,623-679-8231,1308,True
RCPT002315,Mary Martin,mary.martin986@outlook.com,775-227-4951,1747,True
RCPT002316,William Gonzalez,william.gonzalez573@outlook.com,364-252-8845,704,True
RCPT002317,Charles Brown,charles.brown837@gmail.com,979-875-4117,1125,True
RCPT002318,Thomas Jackson,thomas.jackson843@gmail.com,722-938-4453,1810,True
RCPT002319,James Anderson,james.anderson242@hotmail.com,744-853-6273,696,True
RCPT002320,Barbara Johnson,barbara.johnson401@gmail.com,554-296-2419,543,False
RCPT002321,Robert Anderson,robert.anderson993@hotmail.com,604-988-7667,330,True
RCPT002322,Jessica Gonzalez,jessica.gonzalez949@yahoo.com,891-673-3902,635,True
RCPT002323,Anthony Taylor,anthony.taylor849@gmail.com,512-475-6940,839,True
RCPT002324,John Rodriguez,john.rodriguez607@outlook.com,551-408-1573,143,True
RCPT002325,William Gonzalez,william.gonzalez768@yahoo.com,449-757-5286,659,True
RCPT002326,Elizabeth Hernandez,elizabeth.hernandez819@gmail.com,291-328-3331,287,True
RCPT002327,Sandra Martin,sandra.martin998@hotmail.com,773-302-4350,162,True
RCPT002328,Mary Lopez,mary.lopez898@yahoo.com,257-766-9526,1265,True
RCPT002329,James Jackson,james.jackson719@yahoo.com,869-389-3482,1459,True
RCPT002330,Jennifer Martinez,jennifer.martinez899@gmail.com,711-636-7677,1603,False
RCPT002331,Mary Gonzalez,mary.gonzalez892@yahoo.com,913-760-3603,1132,True
RCPT002332,Richard Wilson,richard.wilson460@hotmail.com,261-900-1301,1365,True
RCPT002333,Karen Thomas,karen.thomas500@yahoo.com,535-907-5810,1189,False
RCPT002334,Jennifer Lopez,jennifer.lopez682@hotmail.com,805-218-2888,290,True
RCPT002335,Michael Lopez,michael.lopez341@yahoo.com,253-321-3650,693,True
RCPT002336,William Miller,william.miller443@hotmail.com,598-639-4647,953,True
RCPT002337,Susan Thomas,susan.thomas650@hotmail.com,645-505-5759,47,True
RCPT002338,Christopher Williams,christopher.williams275@yahoo.com,387-322-2213,1269,True
RCPT002339,Sandra Hernandez,sandra.hernandez976@outlook.com,384-219-6685,768,True
RCPT002340,Linda Garcia,linda.garcia104@outlook.com,953-954-6314,1801,True
RCPT002341,David Smith,david.smith158@outlook.com,810-491-7019,29,True
RCPT002342,Thomas Miller,thomas.miller745@outlook.com,255-673-3604,305,True
RCPT002343,Betty Jackson,betty.jackson591@yahoo.com,793-353-9717,1299,False
RCPT002344,Mark Gonzalez,mark.gonzalez518@gmail.com,300-231-7552,1296,True
RCPT002345,Matthew Garcia,matthew.garcia543@hotmail.com,491-519-4205,66,True
RCPT002346,Jennifer Miller,jennifer.miller765@outlook.com,305-460-2566,886,True
RCPT002347,Christopher Anderson,christopher.anderson19@outlook.com,853-365-9136,534,True
RCPT002348,Mark Smith,mark.smith47@hotmail.com,254-387-5813,1647,True
RCPT002349,Mark Anderson,mark.anderson584@yahoo.com,816-653-8760,1504,True
RCPT002350,Mary Rodriguez,mary.rodriguez521@hotmail.com,799-302-6702,1582,True
RCPT002351,Lisa Lopez,lisa.lopez886@hotmail.com,374-503-8325,1071,True
RCPT002352,Christopher Johnson,christopher.johnson316@gmail.com,986-514-9182,214,True
RCPT002353,James Taylor,james.taylor881@outlook.com,699-790-6722,1735,True
RCPT002354,David Gonzalez,david.gonzalez625@yahoo.com,337-805-2878,1323,True
RCPT002355,Joseph Jackson,joseph.jackson35@gmail.com,607-767-9577,578,True
RCPT002356,Elizabeth Thomas,elizabeth.thomas868@outlook.com,906-441-4764,24,True
RCPT002357,Jessica Martin,jessica.martin103@hotmail.com,304-521-4046,1572,True
RCPT002358,Robert Anderson,robert.anderson901@outlook.com,702-667-5557,210,False
RCPT002359,David Davis,david.davis798@outlook.com,486-617-7145,1564,False
RCPT002360,Sarah Hernandez,sarah.hernandez848@outlook.com,410-900-8262,208,False
RCPT002361,Elizabeth Davis,elizabeth.davis407@gmail.com,868-922-2860,194,False
RCPT002362,Betty Taylor,betty.taylor378@hotmail.com,341-518-2161,1013,True
RCPT002363,Susan Taylor,susan.taylor506@hotmail.com,702-760-3685,645,False
RCPT002364,Christopher Davis,christopher.davis280@yahoo.com,377-532-2438,21,True
RCPT002365,Margaret Williams,margaret.williams28@yahoo.com,873-770-9575,416,True
RCPT002366,Betty Rodriguez,betty.rodriguez586@gmail.com,476-278-1872,174,True
RCPT002367,Lisa Jones,lisa.jones47@gmail.com,862-664-6005,958,True
RCPT002368,Daniel Moore,daniel.moore96@hotmail.com,903-686-8146,198,True
RCPT002369,Mark Jones,mark.jones194@gmail.com,390-956-2109,354,True
RCPT002370,David Moore,david.moore158@hotmail.com,998-689-1143,1043,True
RCPT002371,Lisa Thomas,lisa.thomas45@yahoo.com,672-729-6947,919,True
RCPT002372,Lisa Miller,lisa.miller420@hotmail.com,367-537-5497,366,True
RCPT002373,Nancy Anderson,nancy.anderson63@yahoo.com,595-839-2770,1289,True
RCPT002374,Anthony Martinez,anthony.martinez409@outlook.com,646-821-3156,1766,True
RCPT002375,Jessica Garcia,jessica.garcia586@outlook.com,352-334-4858,1436,True
RCPT002376,Lisa Taylor,lisa.taylor664@outlook.com,226-720-7721,1418,True
RCPT002377,Michael Martinez,michael.martinez774@hotmail.com,558-436-8200,738,True
RCPT002378,Sarah Garcia,sarah.garcia584@gmail.com,904-405-9414,1474,True
RCPT002379,Richard Martin,richard.martin514@gmail.com,341-770-5966,571,True
RCPT002380,Sandra Jones,sandra.jones462@yahoo.com,629-908-3160,1350,False
RCPT002381,Sarah Rodriguez,sarah.rodriguez633@hotmail.com,311-901-5805,1655,False
RCPT002382,Karen Johnson,karen.johnson271@hotmail.com,666-534-2342,710,True
RCPT002383,Mark Thomas,mark.thomas649@yahoo.com,610-853-1293,1714,False
RCPT002384,James Moore,james.moore789@yahoo.com,455-899-9479,301,True
RCPT002385,Nancy Smith,nancy.smith15@yahoo.com,808-683-9787,18,False
RCPT002386,Christopher Thomas,christopher.thomas749@yahoo.com,840-474-7912,644,True
RCPT002387,Michael Smith,michael.smith625@yahoo.com,352-385-3785,248,True
RCPT002388,Thomas Moore,thomas.moore106@outlook.com,838-221-4355,1628,True
RCPT002389,Anthony Moore,anthony.moore839@yahoo.com,992-378-3449,467,True
RCPT002390,Jessica Jones,jessica.jones231@hotmail.com,465-341-5389,147,False
RCPT002391,Margaret Johnson,margaret.johnson529@yahoo.com,769-737-2334,521,True
RCPT002392,Sarah Garcia,sarah.garcia687@yahoo.com,419-902-4138,260,True
RCPT002393,Thomas Martinez,thomas.martinez436@outlook.com,322-816-8286,167,True
RCPT002394,Thomas Brown,thomas.brown785@outlook.com,401-350-2817,492,True
RCPT002395,Joseph Hernandez,joseph.hernandez733@yahoo.com,282-997-5259,707,True
RCPT002396,Anthony Martinez,anthony.martinez264@outlook.com,334-358-8832,58,True
RCPT002397,Margaret Rodriguez,margaret.rodriguez529@outlook.com,469-990-5165,339,True
RCPT002398,Nancy Hernandez,nancy.hernandez629@outlook.com,405-232-4577,1007,True
RCPT002399,Thomas Lopez,thomas.lopez664@gmail.com,737-417-8175,1720,True
RCPT002400,Margaret Davis,margaret.davis149@gmail.com,969-253-7556,1350,True
RCPT002401,Anthony Moore,anthony.moore253@gmail.com,854-665-8987,499,False
RCPT002402,Lisa Gonzalez,lisa.gonzalez495@hotmail.com,719-564-9500,905,False
RCPT002403,John Hernandez,john.hernandez480@yahoo.com,431-438-6445,456,True
RCPT002404,Jessica Jackson,jessica.jackson990@gmail.com,388-452-9751,1482,True
RCPT002405,Betty Johnson,betty.johnson335@outlook.com,808-948-5742,1391,False
RCPT002406,Richard Brown,richard.brown975@yahoo.com,674-956-9593,246,True
RCPT002407,Lisa Johnson,lisa.johnson473@outlook.com,358-486-9863,74,True
RCPT002408,Jennifer Garcia,jennifer.garcia269@yahoo.com,972-665-6369,874,True
RCPT002409,Margaret Anderson,margaret.anderson734@yahoo.com,657-354-1890,162,False
RCPT002410,Margaret Smith,margaret.smith66@gmail.com,656-528-6408,682,False
RCPT002411,Joseph Anderson,joseph.anderson894@hotmail.com,691-453-7035,230,True
RCPT002412,Mark Wilson,mark.wilson465@hotmail.com,504-466-9324,1155,True
RCPT002413,Betty Thomas,betty.thomas972@gmail.com,917-608-8998,1286,False
RCPT002414,Thomas Taylor,thomas.taylor54@yahoo.com,218-369-5691,1539,True
RCPT002415,Linda Smith,linda.smith942@gmail.com,773-419-4675,620,True
RCPT002416,Mark Moore,mark.moore492@gmail.com,998-527-6127,1618,True
RCPT002417,Betty Miller,betty.miller632@yahoo.com,256-995-4765,1044,True
RCPT002418,Michael Lopez,michael.lopez276@yahoo.com,307-455-8225,1507,True
RCPT002419,Patricia Jones,patricia.jones955@hotmail.com,911-229-5432,1129,True
RCPT002420,Matthew Martin,matthew.martin555@outlook.com,918-573-8577,468,True
RCPT002421,Daniel Garcia,daniel.garcia658@yahoo.com,692-737-1638,1274,True
RCPT002422,Sandra Taylor,sandra.taylor241@outlook.com,415-791-2542,1289,True
RCPT002423,Susan Garcia,susan.garcia32@hotmail.com,639-671-7795,403,True
RCPT002424,Matthew Davis,matthew.davis556@gmail.com,596-792-2104,1171,True
RCPT002425,Sarah Gonzalez,sarah.gonzalez492@gmail.com,678-864-7223,1431,False
RCPT002426,Margaret Rodriguez,margaret.rodriguez280@hotmail.com,800-265-2966,1118,True
RCPT002427,John Johnson,john.johnson109@hotmail.com,469-884-3727,902,True
RCPT002428,David Hernandez,david.hernandez910@outlook.com,434-215-2678,1033,True
RCPT002429,Thomas Thomas,thomas.thomas139@hotmail.com,715-508-3874,1750,True
RCPT002430,James Jones,james.jones166@outlook.com,384-696-7100,325,True
RCPT002431,Nancy Lopez,nancy.lopez863@yahoo.com,698-997-3411,495,True
RCPT002432,Margaret Brown,margaret.brown718@hotmail.com,426-494-2110,1492,False
RCPT002433,Richard Davis,richard.davis556@yahoo.com,627-673-8194,1551,True
RCPT002434,Betty Jackson,betty.jackson450@yahoo.com,676-651-8637,225,True
RCPT002435,Susan Smith,susan.smith361@yahoo.com,919-508-7456,1497,True
RCPT002436,Christopher Anderson,christopher.anderson294@gmail.com,828-590-9818,476,True
RCPT002437,Daniel Moore,daniel.moore978@outlook.com,840-809-9256,1003,True
RCPT002438,Susan Martinez,susan.martinez775@outlook.com,362-828-3061,1157,True
RCPT002439,Matthew Thomas,matthew.thomas492@yahoo.com,598-986-1318,667,True
RCPT002440,Matthew Martin,matthew.martin3@gmail.com,287-213-1382,66,False
RCPT002441,Margaret Thomas,margaret.thomas554@yahoo.com,319-730-3563,1501,False
RCPT002442,Michael Thomas,michael.thomas655@hotmail.com,272-800-9847,993,True
RCPT002443,Michael Garcia,michael.garcia191@hotmail.com,257-950-9441,182,True
RCPT002444,Linda Martin,linda.martin691@yahoo.com,364-686-5230,1329,True
RCPT002445,Margaret Lopez,margaret.lopez272@hotmail.com,943-490-5639,988,True
RCPT002446,Joseph Taylor,joseph.taylor936@outlook.com,926-814-3862,595,True
RCPT002447,Betty Anderson,betty.anderson837@outlook.com,277-666-6108,49,False
RCPT002448,Sandra Gonzalez,sandra.gonzalez572@outlook.com,660-782-5273,258,True
RCPT002449,Nancy Gonzalez,nancy.gonzalez124@yahoo.com,683-639-9714,1779,True
RCPT002450,Michael Anderson,michael.anderson385@gmail.com,774-334-6196,1476,True
RCPT002451,Sandra Smith,sandra.smith558@outlook.com,730-989-9089,1155,True
RCPT002452,Karen Williams,karen.williams182@gmail.com,380-284-3643,832,True
RCPT002453,David Moore,david.moore115@hotmail.com,644-689-2228,69,True
RCPT002454,Mark Gonzalez,mark.gonzalez176@yahoo.com,926-532-2673,1245,True
RCPT002455,Michael Hernandez,michael.hernandez430@yahoo.com,991-719-5720,596,True
RCPT002456,Jessica Garcia,jessica.garcia817@yahoo.com,712-460-1459,1483,True
RCPT002457,Margaret Garcia,margaret.garcia364@yahoo.com,259-244-5347,503,True
RCPT002458,Mary Jackson,mary.jackson72@yahoo.com,712-980-2928,315,True
RCPT002459,Jessica Martin,jessica.martin407@outlook.com,641-876-8642,1051,True
RCPT002460,James Miller,james.miller995@gmail.com,701-373-5366,103,True
RCPT002461,Mark Thomas,mark.thomas359@gmail.com,418-698-7813,1816,True
RCPT002462,Thomas Brown,thomas.brown311@gmail.com,930-809-7238,1014,True
RCPT002463,Sarah Martinez,sarah.martinez833@hotmail.com,269-838-3512,6,True
RCPT002464,Karen Wilson,karen.wilson359@yahoo.com,725-544-2493,1168,True
RCPT002465,Mary Lopez,mary.lopez959@outlook.com,752-496-6685,1299,True
RCPT002466,Daniel Rodriguez,daniel.rodriguez56@gmail.com,248-672-6956,1771,True
RCPT002467,Sarah Anderson,sarah.anderson725@outlook.com,368-342-6565,968,True
RCPT002468,Mary Jones,mary.jones932@yahoo.com,544-831-5071,1471,True
RCPT002469,Nancy Garcia,nancy.garcia908@yahoo.com,686-372-7108,552,True
RCPT002470,Nancy Jackson,nancy.jackson829@hotmail.com,522-840-1194,507,True
